Physician,Date,NewPrescription,Samples,Details,CompetitorNew,MedicalCPI,DRG,Psych
155,21,11,4,1,47,262.6,390.37,0
156,21,10,0,0,18,262.6,390.37,0
157,21,10,0,0,35,262.6,390.37,0
158,21,14,4,2,15,262.6,390.37,0
159,21,12,0,2,96,262.6,390.37,0
160,21,14,0,6,28,262.6,390.37,0
161,21,13,0,3,14,262.6,390.37,0
162,21,14,0,1,17,262.6,390.37,0
163,21,15,0,2,18,262.6,390.37,0
164,21,10,0,1,19,262.6,390.37,0
165,21,13,0,3,31,262.6,390.37,0
166,21,12,11,2,10,262.6,390.37,0
167,21,10,0,0,10,262.6,390.37,0
168,21,12,0,3,7,262.6,390.37,1
169,21,10,0,0,63,262.6,390.37,0
170,21,12,0,3,43,262.6,390.37,0
171,21,10,0,0,27,262.6,390.37,0
172,21,11,0,0,20,262.6,390.37,0
173,21,15,5,0,8,262.6,390.37,0
174,21,12,4,1,10,262.6,390.37,0
175,21,12,0,0,44,262.6,390.37,0
176,21,13,0,0,32,262.6,390.37,0
177,21,15,0,0,8,262.6,390.37,0
178,21,15,0,2,11,262.6,390.37,0
179,21,12,0,0,30,262.6,390.37,0
180,21,12,0,0,44,262.6,390.37,0
181,21,14,0,0,35,262.6,390.37,0
182,21,13,10,3,21,262.6,390.37,0
183,21,13,0,3,12,262.6,390.37,0
1,22,10,0,0,17,263.1,412.99,1
2,22,13,0,3,13,263.1,412.99,0
3,22,11,0,3,11,263.1,412.99,0
4,22,10,0,0,29,263.1,412.99,0
5,22,13,0,0,9,263.1,412.99,0
6,22,13,0,2,18,263.1,412.99,0
7,22,13,2,1,8,263.1,412.99,0
8,22,14,0,2,21,263.1,412.99,0
9,22,11,0,2,34,263.1,412.99,0
10,22,12,12,0,13,263.1,412.99,0
11,22,10,0,0,2,263.1,412.99,0
12,22,10,0,0,30,263.1,412.99,0
13,22,12,0,5,8,263.1,412.99,0
14,22,10,0,2,34,263.1,412.99,0
15,22,11,0,0,11,263.1,412.99,0
16,22,13,0,5,53,263.1,412.99,0
17,22,10,0,1,29,263.1,412.99,0
18,22,13,0,2,24,263.1,412.99,0
19,22,15,0,1,41,263.1,412.99,0
20,22,12,5,1,10,263.1,412.99,0
21,22,11,0,1,15,263.1,412.99,0
22,22,15,0,1,27,263.1,412.99,0
23,22,14,2,3,5,263.1,412.99,0
24,22,11,0,2,19,263.1,412.99,0
25,22,10,0,0,12,263.1,412.99,0
26,22,11,0,0,23,263.1,412.99,0
27,22,12,0,1,22,263.1,412.99,0
28,22,11,0,4,72,263.1,412.99,0
29,22,16,4,7,21,263.1,412.99,0
30,22,16,0,1,11,263.1,412.99,0
31,22,14,0,1,34,263.1,412.99,0
32,22,11,0,0,2,263.1,412.99,0
33,22,12,0,2,45,263.1,412.99,0
34,22,11,6,4,15,263.1,412.99,0
35,22,11,0,1,8,263.1,412.99,0
36,22,13,0,1,34,263.1,412.99,0
37,22,15,12,2,3,263.1,412.99,0
38,22,13,0,1,4,263.1,412.99,0
39,22,11,0,3,5,263.1,412.99,0
40,22,11,0,1,11,263.1,412.99,0
41,22,16,7,1,28,263.1,412.99,0
42,22,12,0,5,4,263.1,412.99,0
43,22,13,0,1,10,263.1,412.99,0
44,22,11,0,0,18,263.1,412.99,0
45,22,10,0,0,16,263.1,412.99,0
46,22,12,15,3,65,263.1,412.99,0
47,22,10,0,0,50,263.1,412.99,0
48,22,15,10,2,32,263.1,412.99,0
49,22,16,0,0,27,263.1,412.99,0
50,22,14,0,4,14,263.1,412.99,0
51,22,14,0,1,28,263.1,412.99,0
52,22,10,0,0,15,263.1,412.99,0
53,22,13,6,0,17,263.1,412.99,0
54,22,15,0,3,38,263.1,412.99,0
55,22,13,2,1,24,263.1,412.99,0
56,22,14,0,2,0,263.1,412.99,0
57,22,11,0,0,18,263.1,412.99,0
58,22,17,0,3,43,263.1,412.99,0
59,22,12,0,0,14,263.1,412.99,0
60,22,14,0,3,25,263.1,412.99,0
61,22,11,3,3,19,263.1,412.99,0
62,22,17,10,0,21,263.1,412.99,0
63,22,13,0,0,29,263.1,412.99,0
64,22,13,0,3,8,263.1,412.99,0
65,22,11,0,0,13,263.1,412.99,0
66,22,12,0,0,19,263.1,412.99,0
67,22,10,0,0,16,263.1,412.99,0
68,22,12,0,1,17,263.1,412.99,0
69,22,12,0,1,20,263.1,412.99,0
70,22,16,0,1,63,263.1,412.99,0
71,22,11,0,0,20,263.1,412.99,0
72,22,12,0,0,8,263.1,412.99,0
73,22,13,0,1,31,263.1,412.99,0
74,22,10,0,0,14,263.1,412.99,0
75,22,10,0,1,8,263.1,412.99,0
76,22,12,0,3,22,263.1,412.99,0
77,22,15,1,1,32,263.1,412.99,0
78,22,14,2,0,6,263.1,412.99,0
79,22,11,0,1,12,263.1,412.99,0
80,22,15,1,2,34,263.1,412.99,0
81,22,11,0,3,19,263.1,412.99,0
82,22,14,0,1,12,263.1,412.99,0
83,22,10,0,0,9,263.1,412.99,0
84,22,10,0,0,49,263.1,412.99,0
85,22,14,0,1,32,263.1,412.99,0
86,22,14,1,1,26,263.1,412.99,0
87,22,16,6,4,15,263.1,412.99,0
88,22,13,0,0,15,263.1,412.99,0
89,22,11,0,1,11,263.1,412.99,0
90,22,12,0,2,33,263.1,412.99,0
91,22,10,0,0,10,263.1,412.99,0
92,22,11,3,1,16,263.1,412.99,0
93,22,10,0,0,5,263.1,412.99,0
94,22,13,0,1,33,263.1,412.99,0
95,22,12,0,0,6,263.1,412.99,0
96,22,12,0,1,7,263.1,412.99,0
97,22,13,0,0,34,263.1,412.99,0
98,22,11,6,3,42,263.1,412.99,0
99,22,12,0,2,39,263.1,412.99,0
100,22,15,0,1,21,263.1,412.99,0
101,22,13,0,2,21,263.1,412.99,0
102,22,10,0,0,56,263.1,412.99,1
103,22,12,0,0,14,263.1,412.99,0
104,22,12,0,1,46,263.1,412.99,0
105,22,14,0,1,25,263.1,412.99,0
106,22,12,0,2,14,263.1,412.99,0
107,22,13,0,1,24,263.1,412.99,0
108,22,11,0,0,15,263.1,412.99,0
109,22,11,0,2,11,263.1,412.99,0
110,22,14,0,2,76,263.1,412.99,0
111,22,12,0,3,29,263.1,412.99,0
112,22,13,0,1,16,263.1,412.99,0
113,22,12,0,0,24,263.1,412.99,0
114,22,12,0,0,29,263.1,412.99,0
115,22,14,8,1,9,263.1,412.99,0
116,22,11,0,0,23,263.1,412.99,0
117,22,10,0,0,13,263.1,412.99,0
118,22,15,6,3,34,263.1,412.99,0
119,22,12,0,3,12,263.1,412.99,0
120,22,11,0,0,16,263.1,412.99,0
121,22,16,12,0,18,263.1,412.99,0
122,22,16,0,2,41,263.1,412.99,0
123,22,14,0,0,12,263.1,412.99,0
124,22,10,0,0,10,263.1,412.99,0
125,22,12,0,0,30,263.1,412.99,0
126,22,13,0,3,33,263.1,412.99,0
127,22,10,0,1,18,263.1,412.99,0
128,22,14,0,0,55,263.1,412.99,0
129,22,14,0,1,23,263.1,412.99,0
130,22,12,0,0,18,263.1,412.99,0
131,22,11,0,1,31,263.1,412.99,0
132,22,10,0,1,23,263.1,412.99,0
133,22,13,0,0,34,263.1,412.99,0
134,22,14,0,0,31,263.1,412.99,0
135,22,13,0,0,18,263.1,412.99,0
136,22,14,0,1,72,263.1,412.99,0
137,22,12,0,2,42,263.1,412.99,0
138,22,15,0,1,55,263.1,412.99,0
139,22,11,0,1,112,263.1,412.99,0
140,22,12,0,0,33,263.1,412.99,0
141,22,12,0,0,52,263.1,412.99,0
142,22,15,6,2,32,263.1,412.99,0
143,22,12,0,2,40,263.1,412.99,0
144,22,12,0,0,51,263.1,412.99,0
145,22,13,2,2,9,263.1,412.99,0
146,22,11,0,0,63,263.1,412.99,0
147,22,15,0,1,12,263.1,412.99,0
148,22,15,6,1,96,263.1,412.99,0
149,22,13,0,0,10,263.1,412.99,0
150,22,15,0,1,47,263.1,412.99,0
151,22,11,0,1,21,263.1,412.99,0
152,22,16,5,2,23,263.1,412.99,0
153,22,12,0,2,15,263.1,412.99,0
154,22,14,0,3,20,263.1,412.99,0
155,22,11,0,0,33,263.1,412.99,0
156,22,10,0,0,24,263.1,412.99,0
157,22,10,0,0,25,263.1,412.99,0
158,22,14,4,1,16,263.1,412.99,0
159,22,12,0,0,88,263.1,412.99,0
160,22,14,0,4,30,263.1,412.99,0
161,22,13,5,2,16,263.1,412.99,0
162,22,14,0,1,14,263.1,412.99,0
163,22,15,0,2,18,263.1,412.99,0
164,22,10,0,0,15,263.1,412.99,0
165,22,13,6,0,31,263.1,412.99,0
166,22,12,0,4,22,263.1,412.99,0
167,22,10,0,0,19,263.1,412.99,0
168,22,12,0,2,7,263.1,412.99,1
169,22,10,0,0,49,263.1,412.99,0
170,22,12,0,2,49,263.1,412.99,0
171,22,10,0,0,10,263.1,412.99,0
172,22,11,0,1,9,263.1,412.99,0
173,22,15,0,0,1,263.1,412.99,0
174,22,12,0,0,10,263.1,412.99,0
175,22,12,0,0,40,263.1,412.99,0
176,22,13,2,1,42,263.1,412.99,0
177,22,15,0,0,14,263.1,412.99,0
178,22,15,0,3,15,263.1,412.99,0
179,22,12,0,0,47,263.1,412.99,0
180,22,13,20,2,37,263.1,412.99,0
181,22,15,0,4,23,263.1,412.99,0
182,22,13,6,2,21,263.1,412.99,0
183,22,13,0,1,12,263.1,412.99,0
1,23,10,0,0,17,263.7,421.23,1
2,23,13,0,6,8,263.7,421.23,0
3,23,11,0,0,22,263.7,421.23,0
4,23,10,0,0,31,263.7,421.23,0
5,23,13,6,1,4,263.7,421.23,0
6,23,13,0,0,8,263.7,421.23,0
7,23,13,0,3,7,263.7,421.23,0
8,23,14,0,0,24,263.7,421.23,0
9,23,11,0,1,21,263.7,421.23,0
10,23,12,8,0,9,263.7,421.23,0
11,23,10,0,0,4,263.7,421.23,0
12,23,10,0,0,38,263.7,421.23,0
13,23,12,6,5,9,263.7,421.23,0
14,23,10,0,2,25,263.7,421.23,0
15,23,11,0,0,13,263.7,421.23,0
16,23,13,7,1,35,263.7,421.23,0
17,23,10,0,0,12,263.7,421.23,0
18,23,13,0,2,17,263.7,421.23,0
19,23,15,4,2,30,263.7,421.23,0
20,23,12,0,0,17,263.7,421.23,0
21,23,11,6,1,24,263.7,421.23,0
22,23,15,0,1,14,263.7,421.23,0
23,23,14,0,4,13,263.7,421.23,0
24,23,11,0,1,10,263.7,421.23,0
25,23,10,0,0,24,263.7,421.23,0
26,23,11,0,0,19,263.7,421.23,0
27,23,12,0,1,27,263.7,421.23,0
28,23,11,0,2,55,263.7,421.23,0
29,23,16,0,7,23,263.7,421.23,0
30,23,17,16,2,6,263.7,421.23,0
31,23,14,0,0,32,263.7,421.23,0
32,23,11,0,1,0,263.7,421.23,0
33,23,13,0,6,40,263.7,421.23,0
34,23,11,2,3,18,263.7,421.23,0
35,23,11,0,0,9,263.7,421.23,0
36,23,13,0,1,17,263.7,421.23,0
37,23,15,0,2,13,263.7,421.23,0
38,23,13,0,2,7,263.7,421.23,0
39,23,11,0,2,7,263.7,421.23,0
40,23,11,0,2,8,263.7,421.23,0
41,23,16,6,0,25,263.7,421.23,0
42,23,12,0,0,1,263.7,421.23,0
43,23,13,0,1,18,263.7,421.23,0
44,23,11,0,0,11,263.7,421.23,0
45,23,10,0,0,13,263.7,421.23,0
46,23,12,4,3,44,263.7,421.23,0
47,23,10,0,0,50,263.7,421.23,0
48,23,15,0,1,40,263.7,421.23,0
49,23,16,2,0,23,263.7,421.23,0
50,23,14,0,0,17,263.7,421.23,0
51,23,14,0,0,23,263.7,421.23,0
52,23,10,0,1,16,263.7,421.23,0
53,23,13,0,0,11,263.7,421.23,0
54,23,15,0,2,36,263.7,421.23,0
55,23,13,8,1,25,263.7,421.23,0
56,23,14,2,0,5,263.7,421.23,0
57,23,11,0,0,7,263.7,421.23,0
58,23,17,0,1,35,263.7,421.23,0
59,23,12,0,1,10,263.7,421.23,0
60,23,14,0,2,22,263.7,421.23,0
61,23,11,0,1,19,263.7,421.23,0
62,23,17,0,3,31,263.7,421.23,0
63,23,13,0,2,49,263.7,421.23,0
64,23,13,6,3,12,263.7,421.23,0
65,23,11,0,0,11,263.7,421.23,0
66,23,13,6,1,44,263.7,421.23,0
67,23,10,0,0,26,263.7,421.23,0
68,23,12,6,0,14,263.7,421.23,0
69,23,12,0,3,9,263.7,421.23,0
70,23,17,6,3,69,263.7,421.23,0
71,23,11,0,0,10,263.7,421.23,0
72,23,12,0,0,11,263.7,421.23,0
73,23,13,0,0,28,263.7,421.23,0
74,23,10,0,1,9,263.7,421.23,0
75,23,10,0,3,18,263.7,421.23,0
76,23,12,0,1,22,263.7,421.23,0
77,23,15,4,1,24,263.7,421.23,0
78,23,14,8,0,7,263.7,421.23,0
79,23,11,0,1,19,263.7,421.23,0
80,23,15,0,4,22,263.7,421.23,0
81,23,11,0,4,23,263.7,421.23,0
82,23,14,0,0,14,263.7,421.23,0
83,23,10,0,0,12,263.7,421.23,0
84,23,10,0,0,45,263.7,421.23,0
85,23,14,0,1,39,263.7,421.23,0
86,23,14,6,1,38,263.7,421.23,0
87,23,16,4,3,22,263.7,421.23,0
88,23,13,0,1,14,263.7,421.23,0
89,23,11,0,2,6,263.7,421.23,0
90,23,12,4,2,44,263.7,421.23,0
91,23,10,0,0,13,263.7,421.23,0
92,23,11,0,2,9,263.7,421.23,0
93,23,10,0,0,2,263.7,421.23,0
94,23,14,15,1,27,263.7,421.23,0
95,23,13,10,1,8,263.7,421.23,0
96,23,12,4,1,17,263.7,421.23,0
97,23,13,2,1,20,263.7,421.23,0
98,23,10,0,0,55,263.7,421.23,0
99,23,12,0,0,39,263.7,421.23,0
100,23,15,0,1,33,263.7,421.23,0
101,23,13,0,3,23,263.7,421.23,0
102,23,10,0,0,31,263.7,421.23,1
103,23,12,0,0,32,263.7,421.23,0
104,23,12,0,1,47,263.7,421.23,0
105,23,15,8,2,18,263.7,421.23,0
106,23,12,0,2,24,263.7,421.23,0
107,23,13,0,1,28,263.7,421.23,0
108,23,11,0,0,5,263.7,421.23,0
109,23,11,0,1,17,263.7,421.23,0
110,23,14,0,4,70,263.7,421.23,0
111,23,12,0,1,25,263.7,421.23,0
112,23,13,0,2,23,263.7,421.23,0
113,23,12,0,0,26,263.7,421.23,0
114,23,12,0,0,10,263.7,421.23,0
115,23,14,6,0,20,263.7,421.23,0
116,23,11,0,0,43,263.7,421.23,0
117,23,10,0,0,18,263.7,421.23,0
118,23,15,2,4,42,263.7,421.23,0
119,23,12,0,1,11,263.7,421.23,0
120,23,11,0,0,18,263.7,421.23,0
121,23,16,6,1,14,263.7,421.23,0
122,23,16,0,3,55,263.7,421.23,0
123,23,15,6,3,21,263.7,421.23,0
124,23,10,0,0,12,263.7,421.23,0
125,23,12,0,0,19,263.7,421.23,0
126,23,13,0,1,47,263.7,421.23,0
127,23,10,0,0,36,263.7,421.23,0
128,23,15,6,2,49,263.7,421.23,0
129,23,15,3,3,19,263.7,421.23,0
130,23,13,6,1,17,263.7,421.23,0
131,23,11,0,1,31,263.7,421.23,0
132,23,10,0,0,17,263.7,421.23,0
133,23,13,0,0,31,263.7,421.23,0
134,23,14,0,1,37,263.7,421.23,0
135,23,13,8,0,19,263.7,421.23,0
136,23,14,0,1,68,263.7,421.23,0
137,23,12,0,3,27,263.7,421.23,0
138,23,15,0,2,56,263.7,421.23,0
139,23,11,0,1,100,263.7,421.23,0
140,23,12,0,0,18,263.7,421.23,0
141,23,12,2,1,46,263.7,421.23,0
142,23,15,0,0,21,263.7,421.23,0
143,23,12,0,4,47,263.7,421.23,0
144,23,12,0,0,60,263.7,421.23,0
145,23,13,0,1,8,263.7,421.23,0
146,23,11,0,0,81,263.7,421.23,0
147,23,15,1,1,8,263.7,421.23,0
148,23,15,0,0,79,263.7,421.23,0
149,23,13,0,2,25,263.7,421.23,0
150,23,15,0,2,60,263.7,421.23,0
151,23,11,0,0,22,263.7,421.23,0
152,23,16,6,1,30,263.7,421.23,0
153,23,12,0,0,16,263.7,421.23,0
154,23,14,3,0,7,263.7,421.23,0
155,23,11,0,1,34,263.7,421.23,0
156,23,10,0,0,38,263.7,421.23,0
157,23,10,0,0,31,263.7,421.23,0
158,23,14,7,1,30,263.7,421.23,0
159,23,13,6,2,98,263.7,421.23,0
160,23,14,0,6,26,263.7,421.23,0
161,23,13,6,2,16,263.7,421.23,0
162,23,14,0,1,7,263.7,421.23,0
163,23,15,0,1,31,263.7,421.23,0
164,23,10,0,2,15,263.7,421.23,0
165,23,13,3,0,22,263.7,421.23,0
166,23,12,0,1,23,263.7,421.23,0
167,23,10,0,0,14,263.7,421.23,0
168,23,12,0,2,11,263.7,421.23,1
169,23,10,0,0,46,263.7,421.23,0
170,23,12,0,3,63,263.7,421.23,0
171,23,10,0,0,18,263.7,421.23,0
172,23,11,0,0,13,263.7,421.23,0
173,23,15,0,0,0,263.7,421.23,0
174,23,12,4,0,11,263.7,421.23,0
175,23,12,0,1,42,263.7,421.23,0
176,23,13,0,1,47,263.7,421.23,0
177,23,15,0,0,14,263.7,421.23,0
178,23,15,0,3,6,263.7,421.23,0
179,23,12,0,0,27,263.7,421.23,0
180,23,13,0,3,37,263.7,421.23,0
181,23,16,26,6,31,263.7,421.23,0
182,23,13,0,2,25,263.7,421.23,0
183,23,13,0,1,21,263.7,421.23,0
1,24,10,0,0,25,264.1,441.84,1
2,24,13,0,2,13,264.1,441.84,0
3,24,11,0,2,14,264.1,441.84,0
4,24,10,0,0,25,264.1,441.84,0
5,24,13,0,1,3,264.1,441.84,0
6,24,14,12,2,7,264.1,441.84,0
7,24,13,6,1,10,264.1,441.84,0
8,24,14,0,1,17,264.1,441.84,0
9,24,11,0,1,28,264.1,441.84,0
10,24,12,0,0,42,264.1,441.84,0
11,24,10,0,0,0,264.1,441.84,0
12,24,10,0,0,23,264.1,441.84,0
13,24,11,0,1,7,264.1,441.84,0
14,24,10,0,1,34,264.1,441.84,0
15,24,11,0,0,12,264.1,441.84,0
16,24,13,6,1,43,264.1,441.84,0
17,24,10,0,0,23,264.1,441.84,0
18,24,13,0,2,24,264.1,441.84,0
19,24,15,4,2,42,264.1,441.84,0
20,24,12,2,0,5,264.1,441.84,0
21,24,11,6,2,28,264.1,441.84,0
22,24,15,0,0,23,264.1,441.84,0
23,24,14,0,3,7,264.1,441.84,0
24,24,12,0,4,13,264.1,441.84,0
25,24,10,0,0,18,264.1,441.84,0
26,24,11,0,0,13,264.1,441.84,0
27,24,12,0,1,17,264.1,441.84,0
28,24,12,15,3,42,264.1,441.84,0
29,24,16,4,2,19,264.1,441.84,0
30,24,17,0,3,12,264.1,441.84,0
31,24,15,15,0,11,264.1,441.84,0
32,24,11,0,1,4,264.1,441.84,0
33,24,12,0,1,54,264.1,441.84,0
34,24,11,0,3,23,264.1,441.84,0
35,24,11,0,1,3,264.1,441.84,0
36,24,13,0,2,15,264.1,441.84,0
37,24,15,6,2,5,264.1,441.84,0
38,24,13,0,0,5,264.1,441.84,0
39,24,11,0,2,10,264.1,441.84,0
40,24,11,0,1,13,264.1,441.84,0
41,24,16,0,0,8,264.1,441.84,0
42,24,12,0,0,2,264.1,441.84,0
43,24,13,0,1,9,264.1,441.84,0
44,24,11,0,0,14,264.1,441.84,0
45,24,10,0,0,12,264.1,441.84,0
46,24,12,0,2,42,264.1,441.84,0
47,24,10,0,0,63,264.1,441.84,0
48,24,15,0,2,28,264.1,441.84,0
49,24,16,0,1,25,264.1,441.84,0
50,24,14,0,1,16,264.1,441.84,0
51,24,15,0,2,27,264.1,441.84,0
52,24,10,0,0,12,264.1,441.84,0
53,24,13,2,0,11,264.1,441.84,0
54,24,15,0,1,40,264.1,441.84,0
55,24,13,8,1,29,264.1,441.84,0
56,24,14,0,0,3,264.1,441.84,0
57,24,11,0,0,9,264.1,441.84,0
58,24,17,0,0,11,264.1,441.84,0
59,24,12,0,2,21,264.1,441.84,0
60,24,14,0,0,17,264.1,441.84,0
61,24,12,8,2,23,264.1,441.84,0
62,24,17,10,1,31,264.1,441.84,0
63,24,13,0,2,42,264.1,441.84,0
64,24,13,0,6,9,264.1,441.84,0
65,24,11,0,0,12,264.1,441.84,0
66,24,13,0,3,12,264.1,441.84,0
67,24,10,0,0,23,264.1,441.84,0
68,24,13,10,3,14,264.1,441.84,0
69,24,12,0,1,16,264.1,441.84,0
70,24,17,0,1,47,264.1,441.84,0
71,24,11,0,1,10,264.1,441.84,0
72,24,12,0,0,15,264.1,441.84,0
73,24,13,0,0,20,264.1,441.84,0
74,24,10,0,2,15,264.1,441.84,0
75,24,10,0,1,15,264.1,441.84,0
76,24,12,0,0,30,264.1,441.84,0
77,24,15,2,2,30,264.1,441.84,0
78,24,14,14,0,9,264.1,441.84,0
79,24,12,0,4,13,264.1,441.84,0
80,24,15,0,4,40,264.1,441.84,0
81,24,11,0,1,19,264.1,441.84,0
82,24,14,0,0,7,264.1,441.84,0
83,24,10,0,0,10,264.1,441.84,0
84,24,10,0,0,47,264.1,441.84,0
85,24,15,0,4,24,264.1,441.84,0
86,24,14,14,1,20,264.1,441.84,0
87,24,16,0,2,15,264.1,441.84,0
88,24,13,0,2,17,264.1,441.84,0
89,24,11,0,1,8,264.1,441.84,0
90,24,12,0,2,40,264.1,441.84,0
91,24,10,0,0,5,264.1,441.84,0
92,24,11,0,2,21,264.1,441.84,0
93,24,10,0,0,4,264.1,441.84,0
94,24,13,0,0,17,264.1,441.84,0
95,24,13,0,0,26,264.1,441.84,0
96,24,12,4,2,29,264.1,441.84,0
97,24,13,4,3,29,264.1,441.84,0
98,24,11,8,0,36,264.1,441.84,0
99,24,12,0,1,53,264.1,441.84,0
100,24,15,0,3,25,264.1,441.84,0
101,24,13,0,2,30,264.1,441.84,0
102,24,10,0,0,39,264.1,441.84,1
103,24,12,0,1,23,264.1,441.84,0
104,24,12,0,0,50,264.1,441.84,0
105,24,15,0,4,9,264.1,441.84,0
106,24,13,0,5,25,264.1,441.84,0
107,24,13,0,0,23,264.1,441.84,0
108,24,11,6,0,13,264.1,441.84,0
109,24,11,0,0,15,264.1,441.84,0
110,24,14,0,0,68,264.1,441.84,0
111,24,12,0,0,25,264.1,441.84,0
112,24,13,0,2,20,264.1,441.84,0
113,24,12,0,0,23,264.1,441.84,0
114,24,12,0,0,50,264.1,441.84,0
115,24,15,5,3,21,264.1,441.84,0
116,24,11,0,0,41,264.1,441.84,0
117,24,10,0,0,22,264.1,441.84,0
118,24,16,18,3,44,264.1,441.84,0
119,24,12,0,0,9,264.1,441.84,0
120,24,11,0,0,11,264.1,441.84,0
121,24,16,0,2,12,264.1,441.84,0
122,24,16,0,1,44,264.1,441.84,0
123,24,15,0,2,24,264.1,441.84,0
124,24,10,0,2,7,264.1,441.84,0
125,24,12,0,0,33,264.1,441.84,0
126,24,14,6,2,56,264.1,441.84,0
127,24,10,0,0,39,264.1,441.84,0
128,24,15,5,0,54,264.1,441.84,0
129,24,15,0,3,22,264.1,441.84,0
130,24,13,0,1,15,264.1,441.84,0
131,24,11,0,1,25,264.1,441.84,0
132,24,10,0,0,15,264.1,441.84,0
133,24,13,0,1,33,264.1,441.84,0
134,24,14,0,2,46,264.1,441.84,0
135,24,13,0,2,13,264.1,441.84,0
136,24,14,6,2,76,264.1,441.84,0
137,24,12,0,4,54,264.1,441.84,0
138,24,15,0,1,70,264.1,441.84,0
139,24,12,15,2,69,264.1,441.84,0
140,24,12,0,0,29,264.1,441.84,0
141,24,12,0,0,25,264.1,441.84,0
142,24,15,0,1,11,264.1,441.84,0
143,24,12,0,0,44,264.1,441.84,0
144,24,12,0,0,45,264.1,441.84,0
145,24,13,0,1,10,264.1,441.84,0
146,24,11,0,0,73,264.1,441.84,0
147,24,15,0,0,13,264.1,441.84,0
148,24,15,0,0,60,264.1,441.84,0
149,24,13,0,2,32,264.1,441.84,0
150,24,15,6,2,47,264.1,441.84,0
151,24,11,0,0,15,264.1,441.84,0
152,24,16,3,2,18,264.1,441.84,0
153,24,12,0,2,15,264.1,441.84,0
154,24,14,0,1,5,264.1,441.84,0
155,24,11,0,1,35,264.1,441.84,0
156,24,10,0,0,40,264.1,441.84,0
157,24,10,0,0,41,264.1,441.84,0
158,24,14,6,0,17,264.1,441.84,0
159,24,13,10,1,79,264.1,441.84,0
160,24,14,0,5,29,264.1,441.84,0
161,24,13,0,3,17,264.1,441.84,0
162,24,14,3,1,16,264.1,441.84,0
163,24,15,0,1,33,264.1,441.84,0
164,24,10,0,3,13,264.1,441.84,0
165,24,14,6,2,26,264.1,441.84,0
166,24,12,0,2,12,264.1,441.84,0
167,24,10,0,0,20,264.1,441.84,0
168,24,12,0,4,2,264.1,441.84,1
169,24,10,0,0,51,264.1,441.84,0
170,24,12,0,2,68,264.1,441.84,0
171,24,10,0,0,16,264.1,441.84,0
172,24,11,0,1,18,264.1,441.84,0
173,24,15,0,0,0,264.1,441.84,0
174,24,12,3,0,9,264.1,441.84,0
175,24,12,0,1,4,264.1,441.84,0
176,24,13,0,0,26,264.1,441.84,0
177,24,15,0,1,6,264.1,441.84,0
178,24,15,0,3,24,264.1,441.84,0
179,24,12,0,0,36,264.1,441.84,0
180,24,13,0,1,43,264.1,441.84,0
181,24,15,0,4,42,264.1,441.84,0
182,24,14,2,4,19,264.1,441.84,0
183,24,13,0,0,7,264.1,441.84,0
